SPNO,Species_Name,Sex,Size,Chela,Shell_Cond,Egg_Color,Egg_Cond,Clutch,Collection_Comments,ANOM_ID,PCR_result,Year,Index_Site,General_Location,Collected_By,Reference_NO,DNA_Plate_No,DNA_Well_No,Host_Tissue,Preservative,Sample_Status,C_V_H,CRUISE,VESSEL,HAUL,Visual_Positive,Prioritization,DNA_Quant,260_280_Ratio,nSSU_PCR,Faint_Pos,No_Valid_Partitions,No_Positive_Partitions,Copies_ul
20187122,Chionoecetes opilio,1,81.51,18.86,3,NA,NA,NA,NA,NA,0,2018,6,EBS,SAP,NA,71,F3,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,1,1.6,2.17,1,NA,8290,0,0
20187123,Chionoecetes opilio,1,62.8,14.73,2,NA,NA,NA,NA,NA,0,2018,6,EBS,SAP,NA,71,G3,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,1,5.4,1.7,1,NA,8299,0,0
20187124,Chionoecetes opilio,1,62.08,14.06,2,NA,NA,NA,NA,NA,0,2018,6,EBS,SAP,NA,71,H3,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,1,14.5,1.77,1,NA,8271,0,0
20187125,Chionoecetes opilio,1,84.57,19.98,3,NA,NA,NA,NA,NA,0,2018,6,EBS,SAP,NA,71,A4,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,1,17,1.82,1,NA,8272,0,0
20187126,Chionoecetes opilio,1,62.75,13.69,3,NA,NA,NA,NA,NA,0,2018,6,EBS,SAP,NA,71,B4,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,1,6,1.93,1,NA,8265,0,0
20187127,Chionoecetes opilio,1,65.46,13.89,3,NA,NA,NA,NA,NA,0,2018,6,EBS,SAP,NA,71,C4,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,1,10.7,1.74,1,NA,8252,0,0
20187128,Chionoecetes opilio,1,59.08,11.97,2,NA,NA,NA,Left chela claw data,NA,0,2018,6,EBS,SAP,NA,71,D4,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,1,7.9,2.12,1,NA,8257,0,0
20187129,Chionoecetes opilio,1,66.65,14.57,2,NA,NA,NA,NA,NA,0,2018,6,EBS,SAP,NA,71,E4,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,1,8,1.79,1,NA,8272,0,0
20187130,Chionoecetes opilio,1,78.64,18.7,2,NA,NA,NA,NA,NA,0,2018,6,EBS,SAP,NA,71,F4,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,1,1.9,1.56,1,NA,8278,0,0
20187131,Chionoecetes opilio,1,89.22,22.54,3,NA,NA,NA,NA,NA,0,2018,6,EBS,SAP,NA,71,G4,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,1,12.2,1.91,1,NA,8280,0,0
20187132,Chionoecetes opilio,1,86.5,20.51,3,NA,NA,NA,NA,NA,0,2018,6,EBS,SAP,NA,71,H4,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,1,18.1,1.82,1,NA,8278,0,0
20187133,Chionoecetes opilio,1,101.43,13.69,2,NA,NA,NA,NA,NA,0,2018,6,EBS,SAP,NA,71,A5,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,1,9,1.87,1,NA,8251,0,0
20187134,Chionoecetes opilio,1,53.65,12.24,3,NA,NA,NA,NA,NA,0,2018,6,EBS,SAP,NA,71,B5,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,1,13.3,2.03,1,NA,8273,0,0
20187135,Chionoecetes opilio,1,72.6,14.99,2,NA,NA,NA,NA,NA,0,2018,6,EBS,SAP,NA,71,C5,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,1,8.5,1.67,1,NA,8274,0,0
20187136,Chionoecetes opilio,1,58.18,11.87,4,NA,NA,NA,NA,NA,0,2018,6,EBS,SAP,NA,71,D5,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,1,5.1,1.8,1,NA,8267,0,0
20187137,Chionoecetes opilio,1,78.38,16.61,2,NA,NA,NA,NA,NA,0,2018,6,EBS,SAP,NA,71,E5,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,1,4.2,1.8,1,NA,8286,0,0
20187138,Chionoecetes opilio,1,71.84,15.35,2,NA,NA,NA,NA,NA,0,2018,6,EBS,SAP,NA,71,F5,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,1,4.7,1.74,1,NA,8245,0,0
20187140,Chionoecetes opilio,1,77.77,18.87,2,NA,NA,NA,NA,NA,0,2018,6,EBS,SAP,NA,71,H5,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,1,8.5,1.83,1,NA,8270,0,0
20187141,Chionoecetes opilio,1,80.73,18.77,3,NA,NA,NA,NA,NA,0,2018,6,EBS,SAP,NA,71,A6,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,1,16,1.83,1,NA,8276,0,0
20187142,Chionoecetes opilio,1,59.2,12.3,3,NA,NA,NA,Left chela claw data,NA,0,2018,6,EBS,SAP,NA,71,B6,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,1,3.7,1.99,1,NA,8302,0,0
20187143,Chionoecetes opilio,1,54.6,11.8,3,NA,NA,NA,NA,NA,1,2018,6,EBS,SAP,NA,71,C6,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,1,24.3,1.72,1,NA,8273,2,0.769
20187144,Chionoecetes opilio,1,63.3,15.39,2,NA,NA,NA,NA,NA,1,2018,6,EBS,SAP,NA,71,D6,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,1,8.2,2.17,1,F,8257,0,0
20187145,Chionoecetes opilio,1,75.85,17.71,2,NA,NA,NA,NA,NA,0,2018,6,EBS,SAP,NA,71,E6,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,1,4.2,1.85,1,NA,8278,1,0.372
20187146,Chionoecetes opilio,1,77.58,17.75,3,NA,NA,NA,NA,NA,0,2018,6,EBS,SAP,NA,71,F6,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,1,5.9,1.93,1,NA,8266,0,0
20187147,Chionoecetes opilio,1,66.21,15.53,2,NA,NA,NA,NA,NA,0,2018,6,EBS,SAP,NA,71,G6,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,1,6.1,1.81,1,NA,8250,0,0
20187148,Chionoecetes opilio,1,63.45,13.25,3,NA,NA,NA,NA,NA,0,2018,6,EBS,SAP,NA,71,H6,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,1,6.4,2.07,1,NA,8280,0,0
20187149,Chionoecetes opilio,1,91.54,23.07,3,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,A7,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187150,Chionoecetes opilio,1,72.67,18.79,2,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,B7,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187151,Chionoecetes opilio,1,78.8,19.32,2,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,C7,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187152,Chionoecetes opilio,1,62.3,13.71,2,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,D7,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187153,Chionoecetes opilio,1,82.53,18.83,3,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,E7,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187154,Chionoecetes opilio,1,53.8,11.67,2,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,F7,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187155,Chionoecetes opilio,1,86.84,21.54,2,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,G7,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187156,Chionoecetes opilio,1,80.97,19.78,3,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,H7,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187157,Chionoecetes opilio,1,82.2,19.33,3,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,A8,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187158,Chionoecetes opilio,1,84.98,20.54,3,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,B8,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187159,Chionoecetes opilio,1,67.88,15.68,3,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,C8,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187160,Chionoecetes opilio,1,59.92,13.55,3,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,D8,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187162,Chionoecetes opilio,1,67.12,14.89,3,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,E8,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187163,Chionoecetes opilio,1,76.2,17.08,3,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,G8,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187164,Chionoecetes opilio,1,71.15,17.04,3,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,H8,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187165,Chionoecetes opilio,1,71.48,16.2,2,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,A9,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187166,Chionoecetes opilio,1,64.23,14.53,2,NA,NA,NA,0.1 mL blood,NA,NA,2018,6,EBS,SAP,NA,71,B9,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187167,Chionoecetes opilio,1,65.22,14.56,3,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,C9,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187168,Chionoecetes opilio,1,61.07,14.16,3,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,D9,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187169,Chionoecetes opilio,1,78.22,16.67,2,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,E9,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187170,Chionoecetes opilio,1,90.04,20.87,3,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,F9,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187171,Chionoecetes opilio,1,73.18,17.84,2,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,G9,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187172,Chionoecetes opilio,1,79.54,18.44,3,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,H9,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187173,Chionoecetes opilio,1,53.31,12.14,2,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,A10,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187175,Chionoecetes opilio,1,67.68,14.86,3,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,C10,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187176,Chionoecetes opilio,1,79.69,19.38,2,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,D10,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187177,Chionoecetes opilio,1,69.84,14.44,3,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,E10,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187178,Chionoecetes opilio,1,63.37,13.89,2,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,F10,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187179,Chionoecetes opilio,1,92.24,23.01,3,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,G10,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187180,Chionoecetes opilio,1,76.22,17.87,3,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,H10,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187181,Chionoecetes opilio,1,68.1,16.32,2,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,A11,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187182,Chionoecetes opilio,1,54.12,11.27,2,NA,NA,NA,0.1 mL blood,NA,NA,2018,6,EBS,SAP,NA,71,B11,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187183,Chionoecetes opilio,1,80.23,18.79,2,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,C11,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187184,Chionoecetes opilio,1,81.78,20.11,2,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,D11,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187185,Chionoecetes opilio,1,59.55,13.97,2,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,E11,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187186,Chionoecetes opilio,1,91.34,21.91,4,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,F11,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187187,Chionoecetes opilio,1,81.54,19.63,2,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,G11,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187188,Chionoecetes opilio,1,85.31,22.43,2,NA,NA,NA,Left chela claw data,NA,NA,2018,6,EBS,SAP,NA,71,H11,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187190,Chionoecetes opilio,1,57.02,11.93,3,NA,NA,NA,0.1 mL blood,NA,NA,2018,6,EBS,SAP,NA,71,B12,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187191,Chionoecetes opilio,1,81.96,21.02,2,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,C12,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187192,Chionoecetes opilio,1,84.28,20.69,3,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,D12,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187193,Chionoecetes opilio,1,62.32,12.93,4,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,E12,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187194,Chionoecetes opilio,1,78.73,18.25,3,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,F12,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187195,Chionoecetes opilio,1,52.46,11.25,2,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,G12,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187196,Chionoecetes opilio,1,62.38,15.52,2,NA,NA,NA,NA,NA,NA,2018,6,EBS,SAP,NA,71,H12,Blood,EtOH 100%,Available,201801_94_137,201801,94,137,0,0,NA,NA,NA,NA,NA,NA,NA
20187201,Chionoecetes opilio,2,47.91,NA,2,0,0,0,NA,NA,0,2018,5,EBS,SAP,NA,72,A1,Blood,EtOH 100%,Available,201801_94_147,201801,94,147,0,1,5.3,2.23,1,NA,8290,1,0.397
20187202,Chionoecetes opilio,1,52.86,8.12,2,NA,NA,NA,NA,NA,0,2018,5,EBS,SAP,NA,72,B1,Blood,EtOH 100%,Available,201801_94_147,201801,94,147,0,1,8.9,2.39,1,NA,8279,0,0
20187203,Chionoecetes opilio,1,51.45,7.77,2,NA,NA,NA,NA,NA,0,2018,5,EBS,SAP,NA,72,C1,Blood,EtOH 100%,Available,201801_94_147,201801,94,147,0,1,2.3,2.96,1,NA,8275,0,0
20187204,Chionoecetes opilio,2,44.48,NA,2,0,0,0,NA,NA,0,2018,5,EBS,SAP,NA,72,D1,Blood,EtOH 100%,Available,201801_94_147,201801,94,147,0,1,8,2.03,1,NA,8272,0,0
20187205,Chionoecetes opilio,2,45.82,NA,2,0,0,0,NA,NA,0,2018,5,EBS,SAP,NA,72,E1,Blood,EtOH 100%,Available,201801_94_147,201801,94,147,0,1,8.5,1.95,1,NA,8250,0,0
20187206,Chionoecetes opilio,2,46.31,NA,2,0,0,0,NA,NA,0,2018,5,EBS,SAP,NA,72,F1,Blood,EtOH 100%,Available,201801_94_147,201801,94,147,0,1,4.6,2.45,1,NA,8266,0,0
20187207,Chionoecetes opilio,1,44.15,6.91,2,NA,NA,NA,NA,NA,0,2018,5,EBS,SAP,NA,72,G1,Blood,EtOH 100%,Available,201801_94_147,201801,94,147,0,1,5.6,1.92,1,NA,8266,0,0
20187208,Chionoecetes opilio,2,48.19,NA,2,0,0,0,NA,NA,0,2018,5,EBS,SAP,NA,72,H1,Blood,EtOH 100%,Available,201801_94_147,201801,94,147,0,1,6.6,1.82,1,NA,8272,0,0
20187209,Chionoecetes opilio,2,49.31,NA,2,0,0,0,NA,NA,0,2018,5,EBS,SAP,NA,72,A2,Blood,EtOH 100%,Available,201801_94_147,201801,94,147,0,1,7.3,2.1,1,NA,8279,0,0
20187210,Chionoecetes opilio,2,46.14,NA,2,0,0,0,NA,NA,0,2018,5,EBS,SAP,NA,72,B2,Blood,EtOH 100%,Available,201801_94_147,201801,94,147,0,1,6.8,2.06,1,NA,8282,0,0
20187211,Chionoecetes opilio,2,42.85,NA,2,0,0,0,NA,NA,NA,2018,5,EBS,SAP,NA,72,C2,Blood,EtOH 100%,Available,201801_94_147,201801,94,147,0,0,NA,NA,NA,NA,NA,NA,NA
20187212,Chionoecetes opilio,2,49.28,NA,2,0,0,0,NA,NA,NA,2018,5,EBS,SAP,NA,72,D2,Blood,EtOH 100%,Available,201801_94_147,201801,94,147,0,0,NA,NA,NA,NA,NA,NA,NA
20187213,Chionoecetes opilio,1,47.22,8.44,2,NA,NA,NA,NA,NA,NA,2018,5,EBS,SAP,NA,72,E2,Blood,EtOH 100%,Available,201801_94_147,201801,94,147,0,0,NA,NA,NA,NA,NA,NA,NA
20187214,Chionoecetes opilio,2,48.69,NA,2,0,0,0,NA,NA,NA,2018,5,EBS,SAP,NA,72,F2,Blood,EtOH 100%,Available,201801_94_147,201801,94,147,0,0,NA,NA,NA,NA,NA,NA,NA
20187215,Chionoecetes opilio,1,46.32,7.57,2,NA,NA,NA,NA,NA,NA,2018,5,EBS,SAP,NA,72,G2,Blood,EtOH 100%,Available,201801_94_147,201801,94,147,0,0,NA,NA,NA,NA,NA,NA,NA
20187216,Chionoecetes opilio,1,45.69,7.51,2,NA,NA,NA,NA,NA,NA,2018,5,EBS,SAP,NA,72,H2,Blood,EtOH 100%,Available,201801_94_147,201801,94,147,0,0,NA,NA,NA,NA,NA,NA,NA
20187217,Chionoecetes opilio,2,43,NA,2,0,0,0,NA,NA,1,2018,5,EBS,SAP,NA,72,A3,Blood,EtOH 100%,Available,201801_94_149,201801,94,149,0,1,22.9,1.94,1,NA,8288,2,0.758
20187218,Chionoecetes opilio,1,55.58,8.29,2,NA,NA,NA,0.1 mL blood,NA,1,2018,5,EBS,SAP,NA,72,B3,Blood,EtOH 100%,Available,201801_94_149,201801,94,149,1,1,1232,2.05,1,NA,8278,8274,23414.2
20187219,Chionoecetes opilio,2,50.56,NA,2,0,0,0,NA,NA,0,2018,5,EBS,SAP,NA,72,C3,Blood,EtOH 100%,Available,201801_94_149,201801,94,149,0,1,11.7,1.91,1,NA,8248,0,0
20187221,Chionoecetes opilio,1,63.27,11.26,2,NA,NA,NA,NA,NA,1,2018,5,EBS,SAP,NA,72,E3,Blood,EtOH 100%,Available,201801_94_149,201801,94,149,0,1,12.9,1.95,1,NA,8275,0,0
20187222,Chionoecetes opilio,1,45.12,6.64,2,NA,NA,NA,NA,NA,0,2018,5,EBS,SAP,NA,72,F3,Blood,EtOH 100%,Available,201801_94_149,201801,94,149,0,1,7.5,2.02,1,NA,8264,2,0.77
20187223,Chionoecetes opilio,2,42.54,NA,2,0,0,0,NA,NA,1,2018,5,EBS,SAP,NA,72,G3,Blood,EtOH 100%,Available,201801_94_149,201801,94,149,0,1,15.6,1.94,1,NA,8295,0,0
20187224,Chionoecetes opilio,2,61.12,NA,2,0,0,0,NA,NA,0,2018,5,EBS,SAP,NA,72,H3,Blood,EtOH 100%,Available,201801_94_149,201801,94,149,0,1,20.3,1.98,1,NA,8268,0,0
20187225,Chionoecetes opilio,2,48.39,NA,2,0,0,0,NA,NA,1,2018,5,EBS,SAP,NA,72,A4,Blood,EtOH 100%,Available,201801_94_149,201801,94,149,0,1,11,1.93,1,NA,8279,4,1.515
20187226,Chionoecetes opilio,2,43.15,NA,2,0,0,0,NA,NA,1,2018,5,EBS,SAP,NA,72,B4,Blood,EtOH 100%,Available,201801_94_149,201801,94,149,0,1,13.2,1.89,1,NA,8244,3,1.115
20187227,Chionoecetes opilio,2,29.15,NA,2,0,0,0,NA,NA,1,2018,5,EBS,SAP,NA,72,C4,Blood,EtOH 100%,Available,201801_94_149,201801,94,149,0,1,11.1,1.76,1,NA,8288,1,0.366
20187228,Chionoecetes opilio,1,59.39,12.41,2,NA,NA,NA,NA,NA,NA,2018,5,EBS,SAP,NA,72,D4,Blood,EtOH 100%,Available,201801_94_149,201801,94,149,0,0,NA,NA,NA,NA,NA,NA,NA
20187229,Chionoecetes opilio,1,53.1,9.37,2,NA,NA,NA,NA,NA,NA,2018,5,EBS,SAP,NA,72,E4,Blood,EtOH 100%,Available,201801_94_149,201801,94,149,0,0,NA,NA,NA,NA,NA,NA,NA
20187230,Chionoecetes opilio,2,57.57,NA,2,0,0,0,0.1 mL blood,387,NA,2018,5,EBS,SAP,NA,72,F4,Blood,EtOH 100%,Available,201801_94_149,201801,94,149,1,0,NA,NA,NA,NA,NA,NA,NA
20187231,Chionoecetes opilio,1,54.08,9.03,2,NA,NA,NA,NA,NA,NA,2018,5,EBS,SAP,NA,72,G4,Blood,EtOH 100%,Available,201801_94_149,201801,94,149,0,0,NA,NA,NA,NA,NA,NA,NA
20187232,Chionoecetes opilio,1,41.04,6.06,2,NA,NA,NA,NA,NA,NA,2018,5,EBS,SAP,NA,72,H4,Blood,EtOH 100%,Available,201801_94_149,201801,94,149,0,0,NA,NA,NA,NA,NA,NA,NA
20187233,Chionoecetes opilio,2,31.09,NA,2,0,0,0,NA,NA,NA,2018,5,EBS,SAP,NA,72,A5,Blood,EtOH 100%,Available,201801_94_149,201801,94,149,0,0,NA,NA,NA,NA,NA,NA,NA
20187234,Chionoecetes opilio,1,59.3,10.83,2,NA,NA,NA,NA,387,NA,2018,5,EBS,SAP,NA,72,B5,Blood,EtOH 100%,Available,201801_94_149,201801,94,149,1,0,NA,NA,NA,NA,NA,NA,NA
20187235,Chionoecetes opilio,2,53.09,NA,2,0,0,0,NA,NA,NA,2018,5,EBS,SAP,NA,72,C5,Blood,EtOH 100%,Available,201801_94_149,201801,94,149,0,0,NA,NA,NA,NA,NA,NA,NA
20187236,Chionoecetes opilio,2,39.7,NA,2,0,0,0,NA,NA,NA,2018,5,EBS,SAP,NA,72,D5,Blood,EtOH 100%,Available,201801_94_149,201801,94,149,0,0,NA,NA,NA,NA,NA,NA,NA
20187237,Chionoecetes opilio,2,31.87,NA,2,0,0,0,NA,NA,NA,2018,5,EBS,SAP,NA,72,E5,Blood,EtOH 100%,Available,201801_94_149,201801,94,149,0,0,NA,NA,NA,NA,NA,NA,NA
20187238,Chionoecetes opilio,2,32.44,NA,2,0,0,0,NA,NA,NA,2018,5,EBS,SAP,NA,72,F5,Blood,EtOH 100%,Available,201801_94_149,201801,94,149,0,0,NA,NA,NA,NA,NA,NA,NA
20187240,Chionoecetes opilio,1,53.57,8.92,2,NA,NA,NA,NA,NA,0,2018,5,EBS,SAP,NA,72,H5,Blood,EtOH 100%,Available,201801_94_181,201801,94,181,0,1,23.7,1.82,1,NA,8264,0,0
20187241,Chionoecetes opilio,1,56.29,9.68,2,NA,NA,NA,NA,NA,0,2018,5,EBS,SAP,NA,72,A6,Blood,EtOH 100%,Available,201801_94_181,201801,94,181,0,1,23.1,1.89,1,NA,8271,0,0
20187242,Chionoecetes opilio,1,56.65,9.05,2,NA,NA,NA,NA,NA,0,2018,5,EBS,SAP,NA,72,B6,Blood,EtOH 100%,Available,201801_94_181,201801,94,181,0,1,10,1.84,1,NA,8268,0,0
20187243,Chionoecetes opilio,1,59.39,10.39,2,NA,NA,NA,NA,NA,1,2018,5,EBS,SAP,NA,72,C6,Blood,EtOH 100%,Available,201801_94_181,201801,94,181,0,1,11.3,1.88,1,F,8302,1,0.385
20187244,Chionoecetes opilio,2,53.67,NA,2,0,0,0,NA,NA,0,2018,5,EBS,SAP,NA,72,D6,Blood,EtOH 100%,Available,201801_94_181,201801,94,181,0,1,11.7,1.88,1,NA,8288,0,0
20187245,Chionoecetes opilio,1,43.81,8.49,2,NA,NA,NA,NA,NA,0,2018,5,EBS,SAP,NA,72,E6,Blood,EtOH 100%,Available,201801_94_181,201801,94,181,0,1,6.7,2.12,1,NA,8294,0,0
20187246,Chionoecetes opilio,1,48.72,8.1,2,NA,NA,NA,NA,NA,0,2018,5,EBS,SAP,NA,72,F6,Blood,EtOH 100%,Available,201801_94_181,201801,94,181,0,1,5.2,2.06,1,NA,8250,0,0
20187247,Chionoecetes opilio,1,50.28,7.36,2,NA,NA,NA,NA,NA,0,2018,5,EBS,SAP,NA,72,G6,Blood,EtOH 100%,Available,201801_94_181,201801,94,181,0,1,22.2,1.78,1,NA,8286,0,0
