cruise,gis_station,area_swept,cpue,spno,species_name,sex,size,chela,shell_cond,egg_color,egg_cond,clutch,collection_comments,pcr_result,year,index_site,general_location,collected_by,dna_plate_no,dna_well_no,host_tissue,preservative,sample_status,c_v_h,vessel,haul,visual_positive,prioritization,dna_quant,ratio_260_280,nssu_pcr,faint_pos,no_valid_partitions,no_positive_partitions,copies_ul,maturity,start_date,mid_latitude,mid_longitude,bottom_depth,gear_temperature
201401,IH2120,0.0135613871595576,33256.184982680825,20141030,Chionoecetes opilio,1,79,NA,2,NA,NA,NA,,0,2014,6,EBS,SAP,6,G7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_121,162,121,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7092014,57.50066,-169.968,69,2.7
201401,IH2120,0.0135613871595576,33256.184982680825,20141031,Chionoecetes opilio,1,79,NA,3,NA,NA,NA,,0,2014,6,EBS,SAP,6,E9,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_121,162,121,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7092014,57.50066,-169.968,69,2.7
201401,IH2120,0.0135613871595576,33256.184982680825,20141036,Chionoecetes opilio,1,80,NA,3,NA,NA,NA,,0,2014,6,EBS,SAP,6,C6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_121,162,121,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7092014,57.50066,-169.968,69,2.7
201401,IH2120,0.0135613871595576,33256.184982680825,20141037,Chionoecetes opilio,1,80,NA,3,NA,NA,NA,,0,2014,6,EBS,SAP,6,F7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_121,162,121,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7092014,57.50066,-169.968,69,2.7
201401,IH2120,0.0135613871595576,33256.184982680825,20141043,Chionoecetes opilio,1,81,NA,4,NA,NA,NA,,0,2014,6,EBS,SAP,6,E5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_121,162,121,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7092014,57.50066,-169.968,69,2.7
201401,IH2120,0.0135613871595576,33256.184982680825,20141044,Chionoecetes opilio,1,81,NA,2,NA,NA,NA,,0,2014,6,EBS,SAP,6,F5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_121,162,121,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7092014,57.50066,-169.968,69,2.7
201401,IH2120,0.0135613871595576,33256.184982680825,20141045,Chionoecetes opilio,1,81,NA,3,NA,NA,NA,,0,2014,6,EBS,SAP,6,G6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_121,162,121,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7092014,57.50066,-169.968,69,2.7
201401,IH2120,0.0135613871595576,33256.184982680825,20141046,Chionoecetes opilio,1,81,NA,2,NA,NA,NA,,0,2014,6,EBS,SAP,6,G8,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_121,162,121,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7092014,57.50066,-169.968,69,2.7
201401,IH2120,0.0135613871595576,33256.184982680825,20141047,Chionoecetes opilio,1,81,NA,3,NA,NA,NA,,0,2014,6,EBS,SAP,6,H8,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_121,162,121,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7092014,57.50066,-169.968,69,2.7
201401,IH2120,0.0135613871595576,33256.184982680825,20141053,Chionoecetes opilio,1,82,NA,2,NA,NA,NA,,0,2014,6,EBS,SAP,6,D7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_121,162,121,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7092014,57.50066,-169.968,69,2.7
201401,IH2120,0.0135613871595576,33256.184982680825,20141054,Chionoecetes opilio,1,82,NA,2,NA,NA,NA,,0,2014,6,EBS,SAP,6,B8,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_121,162,121,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7092014,57.50066,-169.968,69,2.7
201401,IH2120,0.0135613871595576,33256.184982680825,20141055,Chionoecetes opilio,1,82,NA,2,NA,NA,NA,,0,2014,6,EBS,SAP,6,C8,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_121,162,121,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7092014,57.50066,-169.968,69,2.7
201401,IH2120,0.0135613871595576,33256.184982680825,20141056,Chionoecetes opilio,1,82,NA,2,NA,NA,NA,,0,2014,6,EBS,SAP,6,D9,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_121,162,121,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7092014,57.50066,-169.968,69,2.7
201401,IH2120,0.0135613871595576,33256.184982680825,20141063,Chionoecetes opilio,1,83,NA,2,NA,NA,NA,,0,2014,6,EBS,SAP,6,E7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_121,162,121,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7092014,57.50066,-169.968,69,2.7
201401,IH2120,0.0135613871595576,33256.184982680825,20141064,Chionoecetes opilio,1,83,NA,3,NA,NA,NA,,0,2014,6,EBS,SAP,6,B9,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_121,162,121,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7092014,57.50066,-169.968,69,2.7
201401,IH2120,0.0135613871595576,33256.184982680825,20141068,Chionoecetes opilio,1,84,NA,3,NA,NA,NA,,0,2014,6,EBS,SAP,6,H6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_121,162,121,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7092014,57.50066,-169.968,69,2.7
201401,IH2120,0.0135613871595576,33256.184982680825,20141069,Chionoecetes opilio,1,84,NA,2,NA,NA,NA,,0,2014,6,EBS,SAP,6,H9,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_121,162,121,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7092014,57.50066,-169.968,69,2.7
201401,IH2120,0.0135613871595576,33256.184982680825,20141070,Chionoecetes opilio,1,84,NA,2,NA,NA,NA,,0,2014,6,EBS,SAP,6,C10,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_121,162,121,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7092014,57.50066,-169.968,69,2.7
201401,IH2120,0.0135613871595576,33256.184982680825,20141071,Chionoecetes opilio,1,84,NA,3,NA,NA,NA,,0,2014,6,EBS,SAP,6,E10,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_121,162,121,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7092014,57.50066,-169.968,69,2.7
201401,IH2120,0.0135613871595576,33256.184982680825,20141077,Chionoecetes opilio,1,85,NA,3,NA,NA,NA,,0,2014,6,EBS,SAP,6,G9,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_121,162,121,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7092014,57.50066,-169.968,69,2.7
201401,IH2120,0.0135613871595576,33256.184982680825,20141080,Chionoecetes opilio,1,86,NA,2,NA,NA,NA,,0,2014,6,EBS,SAP,6,D6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_121,162,121,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7092014,57.50066,-169.968,69,2.7
201401,IH2120,0.0135613871595576,33256.184982680825,20141081,Chionoecetes opilio,1,86,NA,2,NA,NA,NA,,0,2014,6,EBS,SAP,6,D10,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_121,162,121,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7092014,57.50066,-169.968,69,2.7
201401,IH2120,0.0135613871595576,33256.184982680825,20141087,Chionoecetes opilio,1,87,NA,2,NA,NA,NA,,0,2014,6,EBS,SAP,6,A10,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_121,162,121,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7092014,57.50066,-169.968,69,2.7
201401,IH2120,0.0135613871595576,33256.184982680825,20141095,Chionoecetes opilio,1,89,NA,4,NA,NA,NA,,0,2014,6,EBS,SAP,6,H7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_121,162,121,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7092014,57.50066,-169.968,69,2.7
201401,IH2120,0.0135613871595576,33256.184982680825,20141109,Chionoecetes opilio,1,92,NA,3,NA,NA,NA,,0,2014,6,EBS,SAP,6,D8,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_121,162,121,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7092014,57.50066,-169.968,69,2.7
201401,IH2221,0.0143169185107476,2724.0498694410394,20140865,Chionoecetes opilio,1,59,NA,2,NA,NA,NA,,0,2014,6,EBS,SAP,2,B5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_124,94,124,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7102014,57.50486,-170.59171,73,3.6
201401,IH2221,0.0143169185107476,2724.0498694410394,20140972,Chionoecetes opilio,1,71,NA,2,NA,NA,NA,,0,2014,6,EBS,SAP,2,G4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_124,94,124,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7102014,57.50486,-170.59171,73,3.6
201401,IH2221,0.0143169185107476,2724.0498694410394,20141008,Chionoecetes opilio,1,76,NA,3,NA,NA,NA,,0,2014,6,EBS,SAP,2,A5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_124,94,124,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7102014,57.50486,-170.59171,73,3.6
201401,IH2221,0.0143169185107476,2724.0498694410394,20141051,Chionoecetes opilio,1,82,NA,3,NA,NA,NA,,0,2014,6,EBS,SAP,2,F4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_124,94,124,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7102014,57.50486,-170.59171,73,3.6
201401,IH2221,0.0143169185107476,2724.0498694410394,20141058,Chionoecetes opilio,1,83,NA,3,NA,NA,NA,,0,2014,6,EBS,SAP,2,H4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_124,94,124,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7102014,57.50486,-170.59171,73,3.6
201401,J-23,0.01250184992323575,89151.45413227998,20140927,Chionoecetes opilio,1,65,NA,2,NA,NA,NA,,0,2014,6,EBS,SAP,8,A5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,162,134,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7122014,58.00407,-171.58972,97,3
201401,J-23,0.01250184992323575,89151.45413227998,20140991,Chionoecetes opilio,1,74,NA,3,NA,NA,NA,,0,2014,6,EBS,SAP,8,C6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,162,134,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7122014,58.00407,-171.58972,97,3
201401,J-23,0.01250184992323575,89151.45413227998,20140992,Chionoecetes opilio,1,74,NA,3,NA,NA,NA,,0,2014,6,EBS,SAP,8,A7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,162,134,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7122014,58.00407,-171.58972,97,3
201401,J-23,0.01250184992323575,89151.45413227998,20141007,Chionoecetes opilio,1,75,NA,3,NA,NA,NA,,0,2014,6,EBS,SAP,8,B6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,162,134,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7122014,58.00407,-171.58972,97,3
201401,J-23,0.01250184992323575,89151.45413227998,20141014,Chionoecetes opilio,1,76,NA,2,NA,NA,NA,,0,2014,6,EBS,SAP,8,B5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,162,134,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7122014,58.00407,-171.58972,97,3
201401,J-23,0.01250184992323575,89151.45413227998,20141017,Chionoecetes opilio,1,77,NA,2,NA,NA,NA,,0,2014,6,EBS,SAP,8,F5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,162,134,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7122014,58.00407,-171.58972,97,3
201401,J-23,0.01250184992323575,89151.45413227998,20141023,Chionoecetes opilio,1,78,NA,2,NA,NA,NA,,0,2014,6,EBS,SAP,8,B4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,162,134,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7122014,58.00407,-171.58972,97,3
201401,J-23,0.01250184992323575,89151.45413227998,20141024,Chionoecetes opilio,1,78,NA,3,NA,NA,NA,,0,2014,6,EBS,SAP,8,C5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,162,134,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7122014,58.00407,-171.58972,97,3
201401,J-23,0.01250184992323575,89151.45413227998,20141032,Chionoecetes opilio,1,79,NA,3,NA,NA,NA,,0,2014,6,EBS,SAP,8,A4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,162,134,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7122014,58.00407,-171.58972,97,3
201401,J-23,0.01250184992323575,89151.45413227998,20141033,Chionoecetes opilio,1,79,NA,3,NA,NA,NA,,0,2014,6,EBS,SAP,8,H6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,162,134,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7122014,58.00407,-171.58972,97,3
201401,J-23,0.01250184992323575,89151.45413227998,20141041,Chionoecetes opilio,1,80,NA,3,NA,NA,NA,,0,2014,6,EBS,SAP,8,B7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,162,134,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7122014,58.00407,-171.58972,97,3
201401,J-23,0.01250184992323575,89151.45413227998,20141048,Chionoecetes opilio,1,81,NA,3,NA,NA,NA,,0,2014,6,EBS,SAP,8,G4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,162,134,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7122014,58.00407,-171.58972,97,3
201401,J-23,0.01250184992323575,89151.45413227998,20141057,Chionoecetes opilio,1,82,NA,2,NA,NA,NA,,0,2014,6,EBS,SAP,8,E6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,162,134,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7122014,58.00407,-171.58972,97,3
201401,J-23,0.01250184992323575,89151.45413227998,20141065,Chionoecetes opilio,1,83,NA,2,NA,NA,NA,,0,2014,6,EBS,SAP,8,G6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,162,134,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7122014,58.00407,-171.58972,97,3
201401,J-23,0.01250184992323575,89151.45413227998,20141072,Chionoecetes opilio,1,84,NA,3,NA,NA,NA,,0,2014,6,EBS,SAP,8,D7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,162,134,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7122014,58.00407,-171.58972,97,3
201401,J-23,0.01250184992323575,89151.45413227998,20141078,Chionoecetes opilio,1,85,NA,2,NA,NA,NA,,0,2014,6,EBS,SAP,8,D5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,162,134,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7122014,58.00407,-171.58972,97,3
201401,J-23,0.01250184992323575,89151.45413227998,20141083,Chionoecetes opilio,1,86,NA,2,NA,NA,NA,,0,2014,6,EBS,SAP,8,C7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,162,134,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7122014,58.00407,-171.58972,97,3
201401,J-23,0.01250184992323575,89151.45413227998,20141088,Chionoecetes opilio,1,87,NA,3,NA,NA,NA,,0,2014,6,EBS,SAP,8,E4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,162,134,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7122014,58.00407,-171.58972,97,3
201401,J-23,0.01250184992323575,89151.45413227998,20141089,Chionoecetes opilio,1,87,NA,2,NA,NA,NA,,0,2014,6,EBS,SAP,8,A6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,162,134,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7122014,58.00407,-171.58972,97,3
201401,J-23,0.01250184992323575,89151.45413227998,20141090,Chionoecetes opilio,1,87,NA,2,NA,NA,NA,,0,2014,6,EBS,SAP,8,D6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,162,134,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7122014,58.00407,-171.58972,97,3
201401,J-23,0.01250184992323575,89151.45413227998,20141091,Chionoecetes opilio,1,87,NA,3,NA,NA,NA,,0,2014,6,EBS,SAP,8,F6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,162,134,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7122014,58.00407,-171.58972,97,3
201401,J-23,0.01250184992323575,89151.45413227998,20141093,Chionoecetes opilio,1,88,NA,3,NA,NA,NA,,0,2014,6,EBS,SAP,8,D4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,162,134,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7122014,58.00407,-171.58972,97,3
201401,J-23,0.01250184992323575,89151.45413227998,20141096,Chionoecetes opilio,1,89,NA,2,NA,NA,NA,,0,2014,6,EBS,SAP,8,F4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,162,134,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7122014,58.00407,-171.58972,97,3
201401,J-23,0.01250184992323575,89151.45413227998,20141101,Chionoecetes opilio,1,89,NA,2,NA,NA,NA,,0,2014,6,EBS,SAP,8,H5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,162,134,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7122014,58.00407,-171.58972,97,3
201401,J-23,0.01250184992323575,89151.45413227998,20141104,Chionoecetes opilio,1,90,NA,2,NA,NA,NA,,0,2014,6,EBS,SAP,8,C4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,162,134,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7122014,58.00407,-171.58972,97,3
201401,J-23,0.01250184992323575,89151.45413227998,20141105,Chionoecetes opilio,1,90,NA,2,NA,NA,NA,,0,2014,6,EBS,SAP,8,H4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,162,134,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7122014,58.00407,-171.58972,97,3
201401,J-23,0.01250184992323575,89151.45413227998,20141106,Chionoecetes opilio,1,90,NA,2,NA,NA,NA,,0,2014,6,EBS,SAP,8,E5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,162,134,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7122014,58.00407,-171.58972,97,3
201401,JI2120,0.0137413315547508,57863.278884723746,20140745,Chionoecetes opilio,1,41,NA,2,NA,NA,NA,,0,2014,6,EBS,SAP,6,E4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_97,94,97,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7042014,57.83345,-169.98684,72,1.7
201401,JI2120,0.0137413315547508,57863.278884723746,20140755,Chionoecetes opilio,1,44,NA,2,NA,NA,NA,,0,2014,6,EBS,SAP,6,A4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_97,94,97,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7042014,57.83345,-169.98684,72,1.7
201401,JI2120,0.0137413315547508,57863.278884723746,20140759,Chionoecetes opilio,1,45,NA,2,NA,NA,NA,,0,2014,6,EBS,SAP,6,G2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_97,94,97,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7042014,57.83345,-169.98684,72,1.7
201401,JI2120,0.0137413315547508,57863.278884723746,20140786,Chionoecetes opilio,1,48,NA,2,NA,NA,NA,,0,2014,6,EBS,SAP,6,G3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_97,94,97,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7042014,57.83345,-169.98684,72,1.7
201401,JI2120,0.0137413315547508,57863.278884723746,20140814,Chionoecetes opilio,1,51,NA,2,NA,NA,NA,,0,2014,6,EBS,SAP,6,E3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_97,94,97,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7042014,57.83345,-169.98684,72,1.7
201401,JI2120,0.0137413315547508,57863.278884723746,20140837,Chionoecetes opilio,1,55,NA,3,NA,NA,NA,,0,2014,6,EBS,SAP,6,A3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_97,94,97,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7042014,57.83345,-169.98684,72,1.7
201401,JI2120,0.0137413315547508,57863.278884723746,20140878,Chionoecetes opilio,1,60,NA,3,NA,NA,NA,,0,2014,6,EBS,SAP,6,H3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_97,94,97,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7042014,57.83345,-169.98684,72,1.7
201401,JI2120,0.0137413315547508,57863.278884723746,20140884,Chionoecetes opilio,1,61,NA,3,NA,NA,NA,,0,2014,6,EBS,SAP,6,D4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_97,94,97,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7042014,57.83345,-169.98684,72,1.7
201401,JI2120,0.0137413315547508,57863.278884723746,20140926,Chionoecetes opilio,1,65,NA,3,NA,NA,NA,,0,2014,6,EBS,SAP,6,H2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_97,94,97,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7042014,57.83345,-169.98684,72,1.7
201401,JI2120,0.0137413315547508,57863.278884723746,20140938,Chionoecetes opilio,1,66,NA,3,NA,NA,NA,,0,2014,6,EBS,SAP,6,B3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_97,94,97,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7042014,57.83345,-169.98684,72,1.7
201401,JI2120,0.0137413315547508,57863.278884723746,20141163,Chionoecetes opilio,2,45,NA,2,0,0,0,,0,2014,6,EBS,SAP,6,C3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_97,94,97,NA,1,NA,NA,NA,NA,NA,NA,NA,0,7042014,57.83345,-169.98684,72,1.7
201401,JI2120,0.0137413315547508,57863.278884723746,20141184,Chionoecetes opilio,2,47,NA,2,0,0,1,,0,2014,6,EBS,SAP,6,C4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_97,94,97,NA,1,NA,NA,NA,NA,NA,NA,NA,1,7042014,57.83345,-169.98684,72,1.7
201401,JI2120,0.0137413315547508,57863.278884723746,20141185,Chionoecetes opilio,2,47,NA,2,0,0,0,,0,2014,6,EBS,SAP,6,H4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_97,94,97,NA,1,NA,NA,NA,NA,NA,NA,NA,0,7042014,57.83345,-169.98684,72,1.7
201401,JI2120,0.0137413315547508,57863.278884723746,20141211,Chionoecetes opilio,2,48,NA,2,0,0,0,,0,2014,6,EBS,SAP,6,F3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_97,94,97,NA,1,NA,NA,NA,NA,NA,NA,NA,0,7042014,57.83345,-169.98684,72,1.7
201401,JI2120,0.0137413315547508,57863.278884723746,20141227,Chionoecetes opilio,2,49,NA,3,0,0,1,,0,2014,6,EBS,SAP,6,A5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_97,94,97,NA,1,NA,NA,NA,NA,NA,NA,NA,1,7042014,57.83345,-169.98684,72,1.7
201401,JI2120,0.0137413315547508,57863.278884723746,20141275,Chionoecetes opilio,2,52,NA,3,0,0,0,,0,2014,6,EBS,SAP,6,F4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_97,94,97,NA,1,NA,NA,NA,NA,NA,NA,NA,0,7042014,57.83345,-169.98684,72,1.7
201401,JI2120,0.0137413315547508,57863.278884723746,20141276,Chionoecetes opilio,2,52,NA,2,0,0,1,,0,2014,6,EBS,SAP,6,G4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_97,94,97,NA,1,NA,NA,NA,NA,NA,NA,NA,1,7042014,57.83345,-169.98684,72,1.7
201401,JI2120,0.0137413315547508,57863.278884723746,20141277,Chionoecetes opilio,2,52,NA,3,0,0,1,,0,2014,6,EBS,SAP,6,B5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_97,94,97,NA,1,NA,NA,NA,NA,NA,NA,NA,1,7042014,57.83345,-169.98684,72,1.7
201401,JI2120,0.0137413315547508,57863.278884723746,20141291,Chionoecetes opilio,2,54,NA,3,0,0,1,,0,2014,6,EBS,SAP,6,B4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_94_97,94,97,NA,1,NA,NA,NA,NA,NA,NA,NA,1,7042014,57.83345,-169.98684,72,1.7
